loan_id,customer_id,account_id,loan_type,principal_amount,outstanding_balance,interest_rate_pct,tenure_months,emi_amount,disbursement_date,maturity_date,loan_status,installments_paid,installments_remaining,days_past_due,collateral_type,collateral_value,loan_purpose,credit_score_at_origination,annual_income_at_origination,debt_to_income_ratio,is_npa,bank_name,loan_officer_id
LOAN0009263,CUST005204,ACC0000430,AUTO,36712.81,0.0,15.11,120,594.78,2020-09-29,2030-08-08,DEFAULTED,97,23,152,PROPERTY,40325.59,Auto financing,686,145488.78,0.245,True,Citibank,LO415
LOAN0009264,CUST003737,ACC0005925,BUSINESS,229794.85,8477.74,10.74,84,3903.3,2019-02-24,2026-01-18,CLOSED,81,3,0,FD,,Business financing,785,162157.79,0.457,False,Wells Fargo,LO303
LOAN0009265,CUST003377,ACC0003702,BUSINESS,483344.19,178043.18,14.95,12,43614.43,2022-11-23,2023-11-18,APPROVED,10,2,0,VEHICLE,,Business financing,738,86856.84,0.413,False,Axis Bank,LO412
LOAN0009266,CUST005546,ACC0008838,MORTGAGE,404426.56,106599.6,6.32,60,7879.02,2021-05-31,2026-05-05,ACTIVE,54,6,0,NONE,,Mortgage financing,701,85504.0,0.396,False,ICICI Bank,LO700
LOAN0009267,CUST002613,ACC0002954,AUTO,57359.71,29831.61,15.31,120,936.33,2024-12-11,2034-10-20,ACTIVE,42,78,0,PROPERTY,,Auto financing,763,85255.18,0.252,False,Chase,LO718
LOAN0009268,CUST009417,ACC0006850,BUSINESS,443977.52,133573.71,10.94,60,9639.87,2022-12-28,2027-12-02,ACTIVE,46,14,0,VEHICLE,984054.53,Business financing,663,13853.81,0.17,False,Bank of America,LO893
LOAN0009269,CUST004865,ACC0002274,MORTGAGE,541029.63,174498.43,8.21,180,5236.16,2019-07-26,2034-05-08,REJECTED,100,80,0,NONE,1070980.43,Mortgage financing,597,85330.41,0.321,False,Citibank,LO207
LOAN0009270,CUST008532,ACC0004023,BUSINESS,327941.05,322331.76,16.22,60,8013.27,2023-05-04,2028-04-07,DEFAULTED,1,59,134,VEHICLE,652487.17,Business financing,769,111670.86,0.215,True,Citibank,LO338
LOAN0009271,CUST007185,ACC0006110,AUTO,31569.79,0.0,13.34,180,406.52,2019-07-08,2034-04-20,APPROVED,148,32,0,NONE,,Auto financing,587,145339.05,0.596,False,Wells Fargo,LO277
LOAN0009272,CUST001113,ACC0008397,HOME,707026.64,528253.28,7.75,240,5804.33,2020-05-26,2040-02-11,DEFAULTED,44,196,89,GUARANTOR,,Home financing,660,13274.84,0.577,False,Axis Bank,LO846
LOAN0009273,CUST002822,ACC0004146,AUTO,55610.26,11487.18,14.35,36,1910.09,2023-01-20,2026-01-04,CLOSED,33,3,0,PROPERTY,,Auto financing,689,17368.85,0.244,False,HDFC Bank,LO349
LOAN0009274,CUST008627,ACC0001927,PERSONAL,44208.19,37017.44,10.71,24,2054.5,2018-11-18,2020-11-07,ACTIVE,5,19,0,FD,,Personal financing,758,73345.65,0.129,False,Chase,LO922
LOAN0009275,CUST005056,ACC0008362,PERSONAL,48911.6,0.0,12.93,360,538.39,2021-03-23,2050-10-17,REJECTED,146,214,0,PROPERTY,120742.08,Personal financing,685,85777.84,0.551,False,Citibank,LO672
LOAN0009276,CUST004803,ACC0000770,BUSINESS,85041.91,13197.28,14.75,84,1629.13,2019-12-15,2026-11-08,DEFAULTED,63,21,119,VEHICLE,,Business financing,673,67787.68,0.257,True,ICICI Bank,LO313
LOAN0009277,CUST003238,ACC0002750,BUSINESS,457396.97,327775.11,8.97,120,5786.69,2024-08-10,2034-06-19,ACTIVE,32,88,0,VEHICLE,734513.04,Business financing,690,51041.87,0.508,False,Wells Fargo,LO291
LOAN0009278,CUST003536,ACC0008923,AUTO,11455.03,6751.93,18.48,120,209.96,2024-12-15,2034-10-24,UNDER_REVIEW,32,88,0,GUARANTOR,25175.31,Auto financing,663,68025.53,0.153,False,Axis Bank,LO698
LOAN0009279,CUST000595,ACC0002717,PERSONAL,44389.62,38962.94,4.53,24,1938.1,2021-11-02,2023-10-23,REJECTED,4,20,0,VEHICLE,,Personal financing,749,81021.33,0.348,False,Wells Fargo,LO162
LOAN0009280,CUST006511,ACC0008069,AUTO,42408.63,9109.48,17.58,84,880.93,2020-01-15,2026-12-09,REJECTED,54,30,0,NONE,,Auto financing,690,59057.85,0.322,False,Citibank,LO758
LOAN0009281,CUST003444,ACC0003970,MORTGAGE,855587.65,473640.97,4.75,60,16048.18,2025-03-22,2030-02-24,APPROVED,34,26,0,NONE,,Mortgage financing,644,97362.37,0.412,False,ICICI Bank,LO189
LOAN0009282,CUST003469,ACC0004226,EDUCATION,34097.43,10873.22,5.2,240,228.81,2019-09-22,2039-06-09,CLOSED,145,95,0,PROPERTY,,Education financing,629,78813.59,0.4,False,Citibank,LO310
LOAN0009283,CUST000194,ACC0008360,AUTO,35859.87,8446.89,16.58,12,3263.45,2021-05-13,2022-05-08,DEFAULTED,12,0,174,PROPERTY,,Auto financing,561,108709.39,0.485,True,Axis Bank,LO493
LOAN0009284,CUST004615,ACC0000869,MORTGAGE,974817.94,74873.65,12.86,180,12244.14,2022-04-15,2037-01-26,UNDER_REVIEW,105,75,0,GUARANTOR,1172419.23,Mortgage financing,715,103165.53,0.301,False,HDFC Bank,LO871
LOAN0009285,CUST008630,ACC0002982,MORTGAGE,809420.04,2391.51,10.26,240,7951.02,2022-08-01,2042-04-18,DEFAULTED,145,95,83,PROPERTY,,Mortgage financing,611,37436.08,0.33,False,ICICI Bank,LO176
LOAN0009286,CUST000112,ACC0008833,MORTGAGE,992491.82,347610.91,12.38,48,26321.67,2022-01-01,2025-12-11,REJECTED,35,13,0,VEHICLE,,Mortgage financing,703,68092.39,0.507,False,Wells Fargo,LO718
LOAN0009287,CUST008704,ACC0007337,EDUCATION,12462.82,0.0,16.97,360,177.38,2020-03-08,2049-10-02,UNDER_REVIEW,161,199,0,GUARANTOR,,Education financing,577,14545.59,0.309,False,HDFC Bank,LO251
LOAN0009288,CUST006366,ACC0004607,BUSINESS,326537.18,310635.0,4.53,84,4543.48,2023-04-22,2030-03-16,CLOSED,5,79,0,VEHICLE,458316.59,Business financing,743,75498.79,0.217,False,Axis Bank,LO449
LOAN0009289,CUST001146,ACC0007462,MORTGAGE,371449.83,37857.47,18.08,120,6712.12,2023-10-05,2033-08-13,REJECTED,71,49,0,NONE,,Mortgage financing,780,64352.81,0.166,False,ICICI Bank,LO152
LOAN0009290,CUST005527,ACC0002253,MORTGAGE,452998.04,430847.73,7.49,360,3164.33,2018-04-16,2047-11-10,UNDER_REVIEW,10,350,0,VEHICLE,,Mortgage financing,638,93977.42,0.389,False,HDFC Bank,LO910
LOAN0009291,CUST006844,ACC0005402,AUTO,49557.03,26744.65,8.57,60,1018.41,2019-10-28,2024-10-01,REJECTED,32,28,0,PROPERTY,,Auto financing,569,29345.15,0.406,False,Chase,LO799
LOAN0009292,CUST001457,ACC0004624,HOME,766083.86,313436.94,10.42,36,24870.71,2019-06-02,2022-05-17,CLOSED,26,10,0,PROPERTY,1749432.86,Home financing,747,37916.02,0.176,False,Chase,LO676
LOAN0009293,CUST009611,ACC0000589,HOME,158057.03,0.0,10.09,360,1397.59,2024-02-03,2053-08-29,DEFAULTED,301,59,171,PROPERTY,337752.08,Home financing,755,53660.23,0.388,True,ICICI Bank,LO705
LOAN0009294,CUST007513,ACC0002343,BUSINESS,148105.19,143402.6,18.06,360,2239.33,2018-11-01,2048-05-27,APPROVED,3,357,0,VEHICLE,320630.32,Business financing,640,85874.7,0.355,False,Citibank,LO943
LOAN0009295,CUST002477,ACC0002772,PERSONAL,11948.19,4475.13,5.24,360,65.9,2018-09-07,2048-04-02,DEFAULTED,162,198,146,PROPERTY,,Personal financing,719,72407.07,0.556,True,Chase,LO638
LOAN0009296,CUST007667,ACC0009484,MORTGAGE,365766.1,348943.24,11.24,36,12016.33,2025-09-08,2028-08-23,DEFAULTED,2,34,117,PROPERTY,421840.25,Mortgage financing,850,97906.25,0.423,True,Wells Fargo,LO653
LOAN0009297,CUST003689,ACC0003327,AUTO,20453.62,1109.95,18.37,120,373.43,2019-10-21,2029-08-29,CLOSED,74,46,0,NONE,,Auto financing,838,126329.71,0.317,False,Axis Bank,LO189
LOAN0009298,CUST006236,ACC0006416,PERSONAL,32649.64,30587.35,14.95,12,2946.13,2020-05-09,2021-05-04,DEFAULTED,1,11,93,NONE,,Personal financing,850,53101.5,0.113,True,Axis Bank,LO210
LOAN0009299,CUST004219,ACC0006535,EDUCATION,52715.85,28457.07,4.9,24,2310.36,2017-02-07,2019-01-28,DEFAULTED,15,9,120,VEHICLE,,Education financing,745,80627.73,0.167,True,Bank of America,LO474
LOAN0009300,CUST007463,ACC0001544,BUSINESS,406906.01,32816.53,15.17,60,9716.61,2023-10-13,2028-09-16,APPROVED,55,5,0,FD,852991.07,Business financing,802,68500.53,0.438,False,Wells Fargo,LO381
LOAN0009301,CUST002075,ACC0008983,BUSINESS,410606.31,367909.7,7.82,240,3388.62,2025-03-14,2044-11-29,UNDER_REVIEW,18,222,0,FD,,Business financing,724,108102.48,0.354,False,Axis Bank,LO384
LOAN0009302,CUST004671,ACC0002794,AUTO,54525.33,13897.55,6.07,24,2418.32,2019-01-17,2021-01-06,ACTIVE,24,0,0,VEHICLE,,Auto financing,608,61693.58,0.334,False,Wells Fargo,LO497
LOAN0009303,CUST002598,ACC0005271,BUSINESS,292057.18,196320.54,17.74,36,10520.51,2023-11-29,2026-11-13,REJECTED,13,23,0,GUARANTOR,665203.32,Business financing,687,99011.29,0.37,False,Chase,LO903
LOAN0009304,CUST009526,ACC0004629,HOME,240455.75,132289.93,9.71,36,7726.13,2019-11-01,2022-10-16,CLOSED,20,16,0,FD,394768.24,Home financing,596,80666.58,0.364,False,ICICI Bank,LO627
LOAN0009305,CUST001161,ACC0004107,EDUCATION,46330.0,44240.43,9.89,36,1492.55,2023-04-05,2026-03-20,ACTIVE,2,34,0,FD,,Education financing,635,47006.97,0.346,False,Citibank,LO322
LOAN0009306,CUST009171,ACC0007268,MORTGAGE,939510.65,697438.46,17.86,180,15035.54,2019-05-08,2034-02-18,CLOSED,23,157,0,NONE,,Mortgage financing,666,22578.67,0.538,False,Citibank,LO729
LOAN0009307,CUST007757,ACC0005281,AUTO,56314.69,7426.82,11.03,60,1225.26,2022-12-01,2027-11-05,DEFAULTED,57,3,143,NONE,,Auto financing,756,60209.75,0.403,True,HDFC Bank,LO384
LOAN0009308,CUST002948,ACC0004285,MORTGAGE,217590.69,173820.05,9.28,36,6947.72,2021-04-02,2024-03-17,APPROVED,9,27,0,NONE,258227.78,Mortgage financing,707,66928.29,0.147,False,Citibank,LO638
LOAN0009309,CUST000465,ACC0001358,AUTO,22488.55,12714.91,6.06,24,997.31,2019-07-07,2021-06-26,REJECTED,14,10,0,VEHICLE,,Auto financing,718,104176.15,0.166,False,Bank of America,LO940
LOAN0009310,CUST002007,ACC0001039,AUTO,30132.06,0.0,15.93,360,403.5,2021-06-05,2050-12-30,DEFAULTED,272,88,137,VEHICLE,33593.15,Auto financing,662,57122.22,0.453,True,ICICI Bank,LO548
LOAN0009311,CUST006739,ACC0004566,HOME,549104.87,101634.27,10.15,36,17756.77,2022-08-29,2025-08-13,APPROVED,36,0,0,VEHICLE,,Home financing,793,85337.58,0.415,False,ICICI Bank,LO604
LOAN0009312,CUST003308,ACC0004475,EDUCATION,8034.49,2098.71,11.49,60,176.66,2021-03-11,2026-02-13,ACTIVE,48,12,0,GUARANTOR,,Education financing,772,68722.64,0.431,False,Bank of America,LO767
LOAN0009313,CUST005938,ACC0002019,BUSINESS,495815.3,207022.8,15.01,36,17190.03,2020-07-29,2023-07-14,APPROVED,24,12,0,GUARANTOR,,Business financing,726,86284.46,0.149,False,Axis Bank,LO881
LOAN0009314,CUST007131,ACC0003066,BUSINESS,353428.47,118855.4,5.14,240,2359.89,2025-03-12,2044-11-27,ACTIVE,142,98,0,GUARANTOR,,Business financing,571,122069.19,0.46,False,Citibank,LO938
LOAN0009315,CUST003075,ACC0008565,MORTGAGE,723256.37,0.0,14.58,360,8902.74,2023-08-04,2053-02-27,CLOSED,258,102,0,FD,935505.58,Mortgage financing,718,79370.28,0.543,False,Wells Fargo,LO523
LOAN0009316,CUST008290,ACC0000339,BUSINESS,474317.29,349190.52,14.17,36,16250.23,2023-05-13,2026-04-27,APPROVED,11,25,0,PROPERTY,,Business financing,623,120575.07,0.459,False,Citibank,LO912
LOAN0009317,CUST007590,ACC0001146,HOME,613395.45,391809.61,17.6,360,9044.32,2022-01-24,2051-08-20,CLOSED,35,325,0,GUARANTOR,,Home financing,696,183787.3,0.132,False,Chase,LO165
LOAN0009318,CUST004339,ACC0009806,PERSONAL,40396.26,0.0,12.76,360,439.3,2024-08-20,2054-03-16,CLOSED,151,209,0,NONE,58017.37,Personal financing,607,80572.75,0.492,False,Bank of America,LO664
LOAN0009319,CUST006105,ACC0003233,PERSONAL,46332.13,0.0,13.45,360,528.87,2017-03-02,2046-09-26,APPROVED,284,76,0,GUARANTOR,74490.65,Personal financing,633,78562.95,0.199,False,Axis Bank,LO885
LOAN0009320,CUST003463,ACC0000422,AUTO,41751.1,36403.74,6.16,36,1273.18,2016-12-25,2019-12-10,ACTIVE,6,30,0,NONE,69537.91,Auto financing,664,96114.62,0.57,False,Bank of America,LO455
LOAN0009321,CUST003380,ACC0009276,EDUCATION,39348.94,19229.09,6.03,36,1197.61,2020-05-29,2023-05-14,UNDER_REVIEW,24,12,0,PROPERTY,,Education financing,588,177263.44,0.188,False,Wells Fargo,LO545
LOAN0009322,CUST006664,ACC0009708,AUTO,24476.1,18866.03,6.57,84,364.29,2025-05-24,2032-04-17,UNDER_REVIEW,22,62,0,GUARANTOR,,Auto financing,671,63433.0,0.267,False,Bank of America,LO242
LOAN0009323,CUST000041,ACC0005399,AUTO,37509.16,20767.97,16.75,12,3416.57,2024-06-30,2025-06-25,DEFAULTED,7,5,65,PROPERTY,,Auto financing,686,48731.1,0.118,False,Wells Fargo,LO973
LOAN0009324,CUST009624,ACC0004440,HOME,252834.27,161388.2,17.4,84,5225.49,2022-09-27,2029-08-21,APPROVED,25,59,0,NONE,435021.64,Home financing,713,33882.56,0.282,False,Axis Bank,LO592
LOAN0009325,CUST002827,ACC0002974,AUTO,8627.2,7226.01,10.56,24,400.34,2019-08-17,2021-08-06,DEFAULTED,5,19,156,PROPERTY,,Auto financing,763,88191.23,0.164,True,ICICI Bank,LO720
LOAN0009326,CUST007023,ACC0009300,PERSONAL,34116.27,5403.95,8.94,60,707.2,2021-12-22,2026-11-26,ACTIVE,58,2,0,FD,73718.39,Personal financing,785,114881.51,0.595,False,Wells Fargo,LO584
LOAN0009327,CUST000626,ACC0002305,HOME,545581.49,187239.38,11.48,84,9479.95,2020-01-27,2026-12-21,ACTIVE,54,30,0,PROPERTY,1289331.38,Home financing,672,67965.7,0.248,False,Citibank,LO807
LOAN0009328,CUST009893,ACC0002747,PERSONAL,34056.59,29826.59,11.72,12,3021.43,2017-07-11,2018-07-06,ACTIVE,2,10,0,GUARANTOR,,Personal financing,700,80254.23,0.243,False,HDFC Bank,LO587
LOAN0009329,CUST009409,ACC0000020,HOME,659587.55,561538.03,5.05,84,9338.05,2023-05-19,2030-04-12,ACTIVE,15,69,0,VEHICLE,,Home financing,717,32261.81,0.151,False,ICICI Bank,LO902
LOAN0009330,CUST000860,ACC0005696,EDUCATION,36714.07,27611.14,14.46,360,448.42,2020-07-19,2050-02-12,REJECTED,29,331,0,FD,47158.48,Education financing,732,79143.74,0.387,False,HDFC Bank,LO914
LOAN0009331,CUST001383,ACC0009357,BUSINESS,341398.13,185795.79,12.41,60,7665.14,2019-12-06,2024-11-09,ACTIVE,29,31,0,PROPERTY,,Business financing,674,39454.0,0.495,False,Citibank,LO571
LOAN0009332,CUST000064,ACC0006870,PERSONAL,29091.03,14202.03,15.54,24,1418.0,2020-06-13,2022-06-03,DEFAULTED,15,9,110,PROPERTY,,Personal financing,685,68963.03,0.473,True,HDFC Bank,LO365
LOAN0009333,CUST004375,ACC0000140,HOME,463451.7,0.0,17.78,120,8285.19,2025-03-12,2035-01-19,ACTIVE,93,27,0,PROPERTY,,Home financing,738,114518.52,0.501,False,HDFC Bank,LO581
LOAN0009334,CUST002486,ACC0001585,BUSINESS,315744.78,158033.77,13.59,36,10728.64,2023-05-25,2026-05-09,UNDER_REVIEW,21,15,0,VEHICLE,,Business financing,682,98593.6,0.204,False,Axis Bank,LO853
LOAN0009335,CUST005954,ACC0000033,MORTGAGE,238472.17,186455.47,9.61,84,3911.03,2025-11-18,2032-10-12,UNDER_REVIEW,19,65,0,GUARANTOR,569350.31,Mortgage financing,791,80812.03,0.364,False,HDFC Bank,LO713
LOAN0009336,CUST004623,ACC0006263,EDUCATION,22953.1,0.0,12.09,240,254.18,2019-04-17,2039-01-02,DEFAULTED,137,103,172,VEHICLE,28141.49,Education financing,616,149672.03,0.464,True,HDFC Bank,LO652
LOAN0009337,CUST001329,ACC0009365,MORTGAGE,524791.49,474501.67,16.3,360,7184.26,2018-10-05,2048-04-30,DEFAULTED,10,350,135,PROPERTY,1226189.4,Mortgage financing,749,14387.13,0.398,True,ICICI Bank,LO197
LOAN0009338,CUST007928,ACC0007686,HOME,273885.83,115912.22,12.5,48,7279.89,2018-07-05,2022-06-14,UNDER_REVIEW,31,17,28,GUARANTOR,620749.87,Home financing,719,34107.47,0.56,False,Citibank,LO112
LOAN0009339,CUST007787,ACC0009240,PERSONAL,15436.37,12485.69,15.37,84,301.09,2024-07-23,2031-06-17,APPROVED,14,70,0,FD,,Personal financing,552,60678.42,0.192,False,Bank of America,LO992
LOAN0009340,CUST009883,ACC0003951,EDUCATION,44603.06,17601.93,11.74,48,1168.88,2018-10-28,2022-10-07,CLOSED,33,15,0,FD,,Education financing,734,36817.02,0.376,False,Axis Bank,LO266
LOAN0009341,CUST003078,ACC0002160,HOME,490654.7,457104.45,14.94,180,6846.99,2023-12-22,2038-10-04,DEFAULTED,7,173,25,FD,831106.22,Home financing,685,45329.29,0.426,False,Bank of America,LO657
LOAN0009342,CUST008577,ACC0005220,PERSONAL,41438.58,11680.85,11.05,24,1932.32,2020-06-30,2022-06-20,ACTIVE,22,2,0,PROPERTY,101438.12,Personal financing,850,60126.96,0.126,False,Chase,LO288
LOAN0009343,CUST008700,ACC0008459,PERSONAL,25499.74,2558.22,18.13,120,461.6,2019-08-10,2029-06-18,CLOSED,71,49,0,GUARANTOR,62812.77,Personal financing,821,130372.73,0.268,False,Bank of America,LO442
LOAN0009344,CUST002920,ACC0008289,AUTO,21244.12,19734.7,13.29,36,718.77,2017-04-14,2020-03-29,ACTIVE,3,33,0,PROPERTY,,Auto financing,631,52448.14,0.495,False,Bank of America,LO136
LOAN0009345,CUST003820,ACC0003472,EDUCATION,37093.5,34530.1,16.68,60,915.5,2024-11-04,2029-10-09,ACTIVE,4,56,0,VEHICLE,39874.15,Education financing,644,116713.71,0.197,False,Wells Fargo,LO704
LOAN0009346,CUST009850,ACC0008820,BUSINESS,266410.97,256356.77,13.26,48,7181.57,2020-09-24,2024-09-03,DEFAULTED,2,46,103,NONE,369911.83,Business financing,601,109660.12,0.263,True,Bank of America,LO882
LOAN0009347,CUST007181,ACC0000087,AUTO,37925.23,33157.95,14.0,12,3405.2,2021-12-10,2022-12-05,ACTIVE,2,10,0,VEHICLE,,Auto financing,703,44930.93,0.495,False,Citibank,LO773
LOAN0009348,CUST004446,ACC0002183,MORTGAGE,781083.89,495052.69,6.83,360,5107.7,2022-10-27,2052-05-22,UNDER_REVIEW,80,280,0,GUARANTOR,,Mortgage financing,615,42321.55,0.443,False,Axis Bank,LO112
LOAN0009349,CUST000641,ACC0006972,AUTO,56919.55,52909.61,12.89,180,716.06,2021-11-17,2036-08-30,APPROVED,8,172,0,PROPERTY,136127.59,Auto financing,671,46834.17,0.559,False,Chase,LO103
LOAN0009350,CUST005548,ACC0006050,AUTO,34453.73,30095.03,7.9,24,1556.68,2017-09-28,2019-09-18,REJECTED,4,20,0,FD,61406.54,Auto financing,642,108933.69,0.489,False,Citibank,LO791
LOAN0009351,CUST002618,ACC0007785,PERSONAL,39014.27,14100.67,6.92,180,348.93,2021-07-23,2036-05-05,ACTIVE,102,78,0,VEHICLE,64951.01,Personal financing,702,65373.67,0.521,False,Bank of America,LO965
LOAN0009352,CUST003431,ACC0000145,BUSINESS,479840.45,158811.66,6.37,60,9359.44,2024-07-15,2029-06-19,ACTIVE,49,11,0,FD,710583.69,Business financing,723,106508.36,0.109,False,Citibank,LO629
LOAN0009353,CUST007993,ACC0009511,BUSINESS,434193.71,381107.74,8.74,12,37918.55,2024-08-09,2025-08-04,APPROVED,2,10,0,NONE,447732.7,Business financing,582,55858.17,0.571,False,Chase,LO828
LOAN0009354,CUST000921,ACC0005011,MORTGAGE,359616.0,270109.55,12.09,12,31966.59,2020-01-02,2020-12-27,APPROVED,4,8,0,GUARANTOR,769722.08,Mortgage financing,650,70937.74,0.484,False,Axis Bank,LO293
LOAN0009355,CUST006520,ACC0008333,MORTGAGE,192858.58,106692.68,16.28,24,9468.78,2018-09-21,2020-09-10,APPROVED,13,11,0,VEHICLE,275615.4,Mortgage financing,721,13314.95,0.121,False,Bank of America,LO411
LOAN0009356,CUST001568,ACC0006747,BUSINESS,127956.09,47030.13,9.52,60,2688.57,2019-02-24,2024-01-29,ACTIVE,43,17,0,PROPERTY,289295.75,Business financing,735,22394.25,0.404,False,Bank of America,LO332
LOAN0009357,CUST003039,ACC0002760,MORTGAGE,712560.58,663122.6,17.24,24,35312.84,2021-01-22,2023-01-12,CLOSED,2,22,0,GUARANTOR,,Mortgage financing,703,28403.76,0.482,False,Axis Bank,LO714
LOAN0009358,CUST008777,ACC0008634,AUTO,8430.21,7403.77,7.96,12,733.17,2022-07-23,2023-07-18,CLOSED,2,10,0,GUARANTOR,,Auto financing,840,67718.08,0.466,False,Citibank,LO222
LOAN0009359,CUST000449,ACC0008982,EDUCATION,33931.29,13430.95,6.53,12,2928.62,2024-08-26,2025-08-21,APPROVED,10,2,0,FD,45567.46,Education financing,612,85231.49,0.52,False,Axis Bank,LO144
LOAN0009360,CUST003622,ACC0000565,HOME,430337.86,113645.58,10.52,180,4762.29,2024-05-08,2039-02-19,DEFAULTED,95,85,177,FD,,Home financing,637,116573.58,0.151,True,Axis Bank,LO395
LOAN0009361,CUST005723,ACC0005482,HOME,507687.29,404552.29,8.94,60,10523.98,2020-03-18,2025-02-20,CLOSED,14,46,0,NONE,,Home financing,593,78840.44,0.269,False,ICICI Bank,LO434
LOAN0009362,CUST000848,ACC0003709,BUSINESS,154005.61,99075.49,13.57,36,5231.44,2022-11-07,2025-10-22,APPROVED,15,21,10,NONE,240072.48,Business financing,618,145934.7,0.195,False,HDFC Bank,LO608
LOAN0009363,CUST007056,ACC0006449,MORTGAGE,440866.94,278155.75,9.91,12,38740.76,2025-04-14,2026-04-09,ACTIVE,6,6,0,VEHICLE,796212.82,Mortgage financing,592,39024.58,0.508,False,Chase,LO372
LOAN0009364,CUST006963,ACC0009722,HOME,282815.4,88268.49,9.52,180,2956.64,2019-07-16,2034-04-28,ACTIVE,94,86,0,GUARANTOR,,Home financing,644,90944.99,0.588,False,HDFC Bank,LO175
LOAN0009365,CUST006740,ACC0009364,MORTGAGE,912188.63,0.0,18.11,180,14762.33,2021-10-29,2036-08-11,ACTIVE,123,57,29,VEHICLE,,Mortgage financing,616,101708.26,0.557,False,Citibank,LO365
LOAN0009366,CUST002578,ACC0000271,PERSONAL,17374.07,8249.5,10.73,240,176.15,2025-07-07,2045-03-24,REJECTED,74,166,0,PROPERTY,,Personal financing,673,65071.54,0.416,False,Wells Fargo,LO886
LOAN0009367,CUST001287,ACC0004057,BUSINESS,135039.91,132851.42,5.27,48,3126.42,2017-01-12,2020-12-22,ACTIVE,1,47,0,NONE,,Business financing,722,30263.48,0.517,False,Wells Fargo,LO730
LOAN0009368,CUST005342,ACC0002703,AUTO,24294.26,0.0,16.47,360,335.92,2025-10-05,2055-05-01,DEFAULTED,261,99,149,GUARANTOR,,Auto financing,650,66954.65,0.539,True,ICICI Bank,LO698
LOAN0009369,CUST005510,ACC0004336,EDUCATION,62531.68,40700.5,9.11,48,1559.37,2022-04-29,2026-04-08,UNDER_REVIEW,20,28,0,FD,,Education financing,625,52608.57,0.49,False,Axis Bank,LO841
LOAN0009370,CUST004129,ACC0001300,HOME,731030.07,478288.12,16.4,180,10941.21,2018-12-20,2033-10-02,UNDER_REVIEW,33,147,0,PROPERTY,,Home financing,542,74200.2,0.35,False,Bank of America,LO748
LOAN0009371,CUST007420,ACC0006432,HOME,407499.34,89876.19,10.52,84,6874.96,2024-02-15,2031-01-09,ACTIVE,66,18,0,FD,,Home financing,701,104968.29,0.204,False,Wells Fargo,LO380
LOAN0009372,CUST008223,ACC0002007,EDUCATION,36935.06,36340.82,4.9,48,848.92,2023-10-15,2027-09-24,UNDER_REVIEW,1,47,0,NONE,,Education financing,723,172769.94,0.125,False,ICICI Bank,LO198
LOAN0009373,CUST009825,ACC0008260,BUSINESS,88790.58,45229.02,15.77,36,3111.54,2020-05-16,2023-05-01,UNDER_REVIEW,20,16,0,NONE,106149.49,Business financing,567,100761.47,0.451,False,Axis Bank,LO138
LOAN0009374,CUST003386,ACC0007728,EDUCATION,26469.28,0.0,14.14,360,316.56,2019-05-22,2048-12-15,REJECTED,147,213,0,PROPERTY,,Education financing,764,40272.35,0.211,False,HDFC Bank,LO666
LOAN0009375,CUST008479,ACC0006631,HOME,628808.5,614858.41,8.77,36,19928.7,2020-04-17,2023-04-02,DEFAULTED,1,35,137,VEHICLE,1115671.49,Home financing,669,47680.23,0.103,True,Chase,LO306
LOAN0009376,CUST007983,ACC0007703,MORTGAGE,199062.94,37301.38,18.33,240,3122.81,2017-08-10,2037-04-27,REJECTED,74,166,0,GUARANTOR,397885.72,Mortgage financing,605,33475.25,0.567,False,HDFC Bank,LO621
LOAN0009377,CUST006786,ACC0003729,EDUCATION,32432.32,15171.66,12.95,24,1541.13,2017-10-31,2019-10-21,CLOSED,16,8,0,FD,47588.36,Education financing,698,50948.98,0.376,False,Bank of America,LO266
LOAN0009378,CUST002338,ACC0003999,AUTO,29463.65,14068.98,5.08,24,1293.67,2024-04-28,2026-04-18,UNDER_REVIEW,17,7,0,NONE,60754.33,Auto financing,705,71615.09,0.383,False,Chase,LO601
LOAN0009379,CUST001625,ACC0004187,EDUCATION,18999.57,17588.08,7.14,84,288.06,2017-09-22,2024-08-16,DEFAULTED,7,77,39,FD,,Education financing,570,73249.61,0.258,False,Bank of America,LO158
LOAN0009380,CUST002818,ACC0005388,EDUCATION,13903.38,11313.89,11.66,12,1233.09,2019-01-04,2019-12-30,DEFAULTED,3,9,136,FD,,Education financing,756,101972.51,0.525,True,Bank of America,LO245
LOAN0009381,CUST009668,ACC0003557,PERSONAL,12536.52,7228.56,7.76,60,252.76,2024-07-02,2029-06-06,CLOSED,30,30,0,NONE,,Personal financing,690,38819.05,0.504,False,Bank of America,LO187
